,street,house_number,city,state
0,33rd Avenue South,1422,Seattle,Washington
0,Northeast 87th Street,12925,Kirkland,Washington
0,274th Place Southeast,1170,Sammamish,Washington
0,Broadmoor Drive East,2010,Seattle,Washington
0,Southeast 41st Street,25760,Sammamish,Washington
0,40th Court Northeast,19998,Lake Forest Park,Washington
0,South 240th Street,823,Des Moines,Washington
0,48th Avenue Southwest,2651,Seattle,Washington
0,Southeast 3rd Street,12822,Bellevue,Washington
0,Northwest 84th Street,332,Seattle,Washington
0,24th Avenue South,6050,Seattle,Washington
0,Southeast 24th Street,8217,Mercer Island,Washington
0,Southeast 278th Street,24708,Maple Valley,Washington
0,29th Avenue South,15059,SeaTac,Washington
0,Highland Drive,611,Seattle,Washington
0,196th Place Southeast,26245,Covington,Washington
0,NA,NA,Issaquah,Washington
0,234th Court Northeast,13122,NA,Washington
0,20th Avenue South,24017,Des Moines,Washington
0,Manzanita Beach Road Southwest,27999,NA,Washington
0,180th Place Northeast,15819,Cottage Lake,Washington
0,26th Avenue Southwest,5414,Seattle,Washington
0,Southeast 231st Way,12910,Kent,Washington
0,Northeast 64th Street,14415,Redmond,Washington
0,Northeast Park Street,15021,Duvall,Washington
0,Northeast 57th Street,3409,Seattle,Washington
0,17th Avenue Southwest,8635,Seattle,Washington
0,30th Avenue Northwest,6215,Seattle,Washington
0,4th Avenue Northwest,9740,Seattle,Washington
0,8th Avenue West,406,Kirkland,Washington
0,106th Avenue Southeast,NA,Renton,Washington
0,Park Avenue North,3901,Renton,Washington
0,49th Avenue Southwest,2616,Seattle,Washington
0,7th Avenue Southwest,8110,Seattle,Washington
0,Carleton Avenue South,6715,Seattle,Washington
0,42nd Avenue Northeast,NA,Lake Forest Park,Washington
0,Southeast 43rd Street,15934,Bellevue,Washington
0,183rd Avenue Northeast,10619,Redmond,Washington
0,Southeast 248th Street,25339,NA,Washington
0,Southeast 281st Place,14208,Kent,Washington
0,Southeast 266th Street,21510,Maple Valley,Washington
0,Renton Avenue South,9625,Seattle,Washington
0,307th Avenue Southeast,38207,Enumclaw,Washington
0,36th Avenue,812,Seattle,Washington
0,West Barrett Street,3903,Seattle,Washington
0,10th Avenue Southwest,11441,Burien,Washington
0,Perry Court,2736,Enumclaw,Washington
0,South Willow Street,5140,Seattle,Washington
0,Southeast 2nd Place,4212,Renton,Washington
0,128th Avenue Northeast,10512,Kirkland,Washington
0,Southeast 41st Place,15917,Bellevue,Washington
0,Broadmoor Drive East,1630,Seattle,Washington
0,Southeast 322nd Place,15611,Auburn,Washington
0,Northeast 100th Street,1040,Seattle,Washington
0,Southwest Prescott Place,3700,Seattle,Washington
0,Northeast 27th Street,16213,Bellevue,Washington
0,36th Avenue Southwest,7731,Seattle,Washington
0,Southeast Jay Court,NA,Snoqualmie,Washington
0,39th Avenue South,28821,Auburn,Washington
0,West Highland Drive,400,Seattle,Washington
0,4th Place South,20421,Des Moines,Washington
0,79th Avenue Southeast,7998,Mercer Island,Washington
0,Southeast 264th Place,22729,Maple Valley,Washington
0,112th Place Southeast,32113,Auburn,Washington
0,9th Avenue Southwest,15245,Burien,Washington
0,Southeast May Creek Park Drive,11645,NA,Washington
0,2nd Avenue Northwest,9521,Seattle,Washington
0,22nd Avenue Southwest,14429,Burien,Washington
0,Southwest Trenton Street,2902,Seattle,Washington
0,Southwest Trenton Street,2902,Seattle,Washington
0,21st Avenue Southwest,12024,Burien,Washington
0,Southeast 225th Street,11436,Kent,Washington
0,61st Avenue South,9772,Seattle,Washington
0,59th Avenue Southwest,3036,Seattle,Washington
0,Northeast 162nd Street,3898,Lake Forest Park,Washington
0,3rd Avenue Northeast,286,Issaquah,Washington
0,154th Court Northeast,17750,Woodinville,Washington
0,23rd Avenue South,77,NA,Washington
0,109th Avenue Northeast,NA,Bellevue,Washington
0,5th Avenue Southwest,32706,Federal Way,Washington
0,39th Avenue Northeast,5555,Seattle,Washington
0,Northeast 52nd Lane,NA,Bellevue,Washington
0,West Lake Sammamish Parkway Northeast,3257,Redmond,Washington
0,South 262nd Place,1033,Des Moines,Washington
0,Upper Dorre Don Way Southeast,22809,Maple Valley,Washington
0,Southwest Maple Way,4515,Seattle,Washington
0,Northeast 203rd Street,7736,Kenmore,Washington
0,West Mercer Way,NA,Mercer Island,Washington
0,Yakima Avenue South,1120,Seattle,Washington
0,74th Place Northeast,14830,Kenmore,Washington
0,31st Avenue West,3029,Seattle,Washington
0,126th Avenue Southeast,4945,Bellevue,Washington
0,2nd Place South,18021,Burien,Washington
0,West Viewmont Way West,2808,Seattle,Washington
0,Southeast 51st Place,13799,Bellevue,Washington
0,Northeast 138th Place,9222,Kirkland,Washington
0,Northeast 125th Street,6301,Kirkland,Washington
0,South 112th Street,316,Seattle,Washington
0,123rd Avenue Northeast,7560,Kirkland,Washington
0,127th Place Northeast,13912,Kirkland,Washington
0,129th Place Southeast,30125,Auburn,Washington
0,Newton Street,156,Seattle,Washington
0,Washington Place East,1024,Seattle,Washington
0,184th Avenue Northeast,17603,Cottage Lake,Washington
0,NA,NA,NA,Washington
0,19th Avenue Northeast,13312,Seattle,Washington
0,46th Avenue Southwest,3835,Seattle,Washington
0,Northeast 202nd Place,7541,Kenmore,Washington
0,45th Avenue Southwest,1529,Seattle,Washington
0,8th Avenue South,8420,Seattle,Washington
0,Northwest 178th Place,622,Shoreline,Washington
0,150th Place Southeast,8165,NA,Washington
0,NE Vine Maple Way,24554,Union Hill-Novelty Hill,Washington
0,153rd Avenue Southeast,2103,Bellevue,Washington
0,36th Avenue,1614,Seattle,Washington
0,Southeast 224th Street,18415,Kent,Washington
0,228th Avenue Northeast,4301,Redmond,Washington
0,26th Avenue Northwest,7003,Seattle,Washington
0,Cross Town Trail,NA,NA,Washington
0,North 161st Place,2183,Shoreline,Washington
0,1st Avenue Southwest,10014,Seattle,Washington
0,Peach Court East,1638,Seattle,Washington
0,South 183rd Street,3815,SeaTac,Washington
0,36th Avenue Southwest,3811,Seattle,Washington
0,Southwest Bayview Drive,8900,Vashon,Washington
0,South 294th Place,5719,Auburn,Washington
0,Northeast 20th Street,3119,Renton,Washington
0,Palatine Avenue North,19336,Shoreline,Washington
0,188th Avenue Southeast,30012,Kent,Washington
0,North 97th Street,901,Seattle,Washington
0,North 96th Street,741,Seattle,Washington
0,Northeast 98th Street,2737,Seattle,Washington
0,Northeast 87th Street,16822,Redmond,Washington
0,243rd Place Southeast,469,Sammamish,Washington
0,Southeast 23rd Street,13198,Bellevue,Washington
0,24th Avenue Northeast,11006,Seattle,Washington
0,86th Avenue Northeast,12119,Kirkland,Washington
0,10th Avenue Northeast,16189,Shoreline,Washington
0,Blaine Avenue Northeast,1408,Renton,Washington
0,Southeast 209th Place,19115,Renton,Washington
0,East Lake Sammamish Parkway Northeast,4608,Sammamish,Washington
0,East Lake Sammamish Parkway Northeast,4608,Sammamish,Washington
0,South Augusta Street,5160,Seattle,Washington
0,Southwest 329th Way,4618,Federal Way,Washington
0,214th Avenue Northeast,12,Sammamish,Washington
0,Southeast 134th Street,16206,Renton,Washington
0,241st Place Southeast,1399,Sammamish,Washington
0,227th Place Southeast,4666,Sammamish,Washington
0,Northeast 32nd Street,9307,NA,Washington
0,Southeast Mirrormont Boulevard,24434,Issaquah,Washington
0,Ravenna Avenue Northeast,7505,Seattle,Washington
0,30th Avenue,1634,Seattle,Washington
0,120th Place Southeast,7622,NA,Washington
0,North 104th Street,359,Seattle,Washington
0,Broadway Avenue Northeast,15917,Duvall,Washington
0,35th Avenue Northeast,6032,Seattle,Washington
0,8th Avenue South,30225,Federal Way,Washington
0,Hoff Avenue Southeast,7208,Snoqualmie,Washington
0,45th Avenue Southwest,9122,Seattle,Washington
0,103rd Avenue Southeast,20930,Kent,Washington
0,South 195th Street,821,Des Moines,Washington
0,Northeast 153rd Street,NA,Lake Forest Park,Washington
0,Southeast 173rd Street,14603,Renton,Washington
0,O Street Northeast,1112,Auburn,Washington
0,Northeast 155th Place,17099,Cottage Lake,Washington
0,Arch Place Southwest,2315,Seattle,Washington
0,242nd Avenue Southeast,26305,Maple Valley,Washington
0,Northwest 58th Street,1700,Seattle,Washington
0,Southwest 355th Court,811,Federal Way,Washington
0,117th Avenue Southeast,15719,Renton,Washington
0,53rd Avenue Northeast,7321,Seattle,Washington
0,Southwest Dash Point Road,2221,Federal Way,Washington
0,Northeast 126th Place,8024,Kirkland,Washington
0,Trossachs Boulevard Southeast,NA,Sammamish,Washington
0,South Cloverdale Street,1236,Seattle,Washington
0,Northeast 60th Street,15568,Redmond,Washington
0,Northeast 198th Place,5820,Kenmore,Washington
0,East Cherry Street,2522,Seattle,Washington
0,Northwest 51st Street,908,Seattle,Washington
0,106th Place Southeast,2634,NA,Washington
0,237th Place Northeast,NA,Union Hill-Novelty Hill,Washington
0,Dogwood Lane Southeast,7438,Snoqualmie,Washington
0,Southwest 156th Street,9374,Vashon,Washington
0,Southeast 66th Street,15075,Bellevue,Washington
0,North 122nd Street,2318,Seattle,Washington
0,Sunny Lane,32216,NA,Washington
0,11th Place South,29500,Federal Way,Washington
0,North 46th Street,806,Seattle,Washington
0,Southeast 44th Place,33510,NA,Washington
0,198th Place Northeast,15974,Cottage Lake,Washington
0,11th Avenue South,24610,Des Moines,Washington
0,16th Avenue Southwest,5260,Seattle,Washington
0,Crockett Street,365,Seattle,Washington
0,14th Avenue Southwest,11447,Burien,Washington
0,Southeast 270th Street,19022,Covington,Washington
0,Southeast 230th Place,12992,NA,Washington
0,South 190th Street,455,Burien,Washington
0,North 29th Street,1011,Renton,Washington
0,48th Avenue Northeast,5150,Seattle,Washington
0,Northeast 134th Street,23748,NA,Washington
0,36th Avenue West,3051,Seattle,Washington
0,136th Place Southeast,17148,Renton,Washington
0,39th Avenue South,3851,Seattle,Washington
0,East Lake Sammamish Trail,NA,Sammamish,Washington
0,Northeast 68th Street,1915,Seattle,Washington
0,9th Avenue West,1408,Seattle,Washington
0,51st Avenue Southwest,3626,Seattle,Washington
0,222nd Place Southeast,606,Sammamish,Washington
0,South 208th Street,9138,Kent,Washington
0,Northeast 19th Street,2515,Renton,Washington
0,North 85th Street,1411,Seattle,Washington
0,Southeast Fairwood Boulevard,15800,Renton,Washington
0,48th Avenue Southwest,4822,Seattle,Washington
0,Southeast 9th Way,NA,Sammamish,Washington
0,Southwest 156th Street,2700,Burien,Washington
0,Northeast 12th Place,13598,Bellevue,Washington
0,Southeast 150th Street,43808,NA,Washington
0,Evergreen Drive,9397,Bellevue,Washington
0,Southeast 63rd Place,18939,NA,Washington
0,Northwest 62nd Street,3002,Seattle,Washington
0,West Etruria Street,27,Seattle,Washington
0,South 202nd Street,1002,Des Moines,Washington
0,Mount Saint Helens Place South,2745,Seattle,Washington
0,61st Avenue South,9772,Seattle,Washington
0,Southwest Raymond Street,3123,Seattle,Washington
0,Bellevue Way Northeast,NA,Bellevue,Washington
0,26th Avenue Northeast,6241,Seattle,Washington
0,21st Avenue Northeast,7501,Seattle,Washington
0,34th Avenue Southwest,6548,Seattle,Washington
0,Northwest 92nd Street,1459,Seattle,Washington
0,Southeast 40th Place,23855,Sammamish,Washington
0,Southeast Mount Si Road,44687,NA,Washington
0,Northeast 123rd Street,8244,Kirkland,Washington
0,11th Avenue Northwest,6703,Seattle,Washington
0,Southeast 204th Place,14404,Kent,Washington
0,33rd Avenue South,3207,Seattle,Washington
0,Porter Street,3038,Enumclaw,Washington
0,Southwest 306th Place,2221,Federal Way,Washington
0,46th Avenue South,6924,Seattle,Washington
0,48th Avenue Northeast,6825,Seattle,Washington
0,Winter Place,3502,Enumclaw,Washington
0,Northeast 126th Place,9752,Kirkland,Washington
0,119th Avenue Northeast,14206,Kirkland,Washington
0,Northeast 87th Street,3819,Seattle,Washington
0,Northeast 187th Street,5107,Lake Forest Park,Washington
0,38th Avenue West,3011,Seattle,Washington
0,32nd Avenue Southwest,4026,Seattle,Washington
0,Southeast 35th Place,21028,Sammamish,Washington
0,123rd Avenue Northeast,13422,Kirkland,Washington
0,Occidental Avenue South,12812,Burien,Washington
0,Lake Hills Boulevard,15669,Bellevue,Washington
0,169th Avenue Southeast,4533,Bellevue,Washington
0,52nd Avenue South,35632,Auburn,Washington
0,Southeast 188th Place,14630,Renton,Washington
0,76th Court Northeast,19425,Kenmore,Washington
0,Southeast 8th Place,2048,Renton,Washington
0,Northeast 56th Street,309,Seattle,Washington
0,Wells Avenue North,231,Renton,Washington
0,75th Avenue Northeast,14151,Kirkland,Washington
0,Southeast 171st Place,16819,Renton,Washington
0,Lake Washington Boulevard Northeast,8940,Bellevue,Washington
0,168 Southeast Avenue,NA,NA,Washington
0,4th Avenue Northwest,6745,Seattle,Washington
0,20th Avenue East,508,Seattle,Washington
0,Northeast 149th Street,12116,Kirkland,Washington
0,Berninger Street,307,Enumclaw,Washington
0,North 169th Street,1302,Shoreline,Washington
0,78th Avenue Northeast,2455,NA,Washington
0,78th Avenue Northeast,2455,NA,Washington
0,South 158th Street,528,Burien,Washington
0,Northeast 201st Place,8517,Bothell,Washington
0,213th Southeast Plane,37020,Auburn,Washington
0,56th Place South,35131,Auburn,Washington
0,157th Avenue Southeast,29217,Kent,Washington
0,15th Avenue Northeast,18528,Shoreline,Washington
0,South Bennett Street,3530,Seattle,Washington
0,33rd Avenue South,7327,Seattle,Washington
0,Northeast 65th Street,4324,Seattle,Washington
0,183rd Avenue Southeast,14239,NA,Washington
0,South 124th Street,1641,Burien,Washington
0,49th Avenue Southwest,5642,Seattle,Washington
0,13th Avenue Northwest,18040,Shoreline,Washington
0,Northeast 103rd Street,2024,Seattle,Washington
0,38th Avenue West,3427,Seattle,Washington
0,Southeast 20th Street,NA,Sammamish,Washington
0,122nd Place Southeast,28060,Kent,Washington
0,Densmore Avenue North,8809,Seattle,Washington
0,Southwest 324th Place,5134,Federal Way,Washington
0,Northeast 163rd Street,15117,NA,Washington
0,Southeast 22nd Street,12154,Bellevue,Washington
0,28th Place Southeast,1310,Auburn,Washington
0,Redmond Ridge Drive Northeast,NA,Union Hill-Novelty Hill,Washington
0,South 318th Street,5647,Auburn,Washington
0,82nd Avenue South,11317,Seattle,Washington
0,Edmonds Avenue Northeast,1401,Renton,Washington
0,Northeast Twinberry Way,23692,NA,Washington
0,Southeast 45th Street,15899,Bellevue,Washington
0,Northeast 53rd Street,11215,Kirkland,Washington
0,23rd Avenue Northeast,16681,Shoreline,Washington
0,South 124th Street,1640,Burien,Washington
0,185th Loop Southeast,24316,Covington,Washington
0,Southeast 208th Street,30618,Maple Valley,Washington
0,Northeast 149th Street,10825,Bothell,Washington
0,137th Avenue Northeast,7001,Redmond,Washington
0,119th Southeast Court,25416,Kent,Washington
0,Southeast 26th Street,13736,Bellevue,Washington
0,14th Avenue South,3315,Seattle,Washington
0,338th Place Southeast,4346,NA,Washington
0,Northeast 42nd Street,13637,Bellevue,Washington
0,64th Avenue Northeast,19812,Kenmore,Washington
0,38th Avenue Southwest,4432,Seattle,Washington
0,Northeast 122nd Place,8037,Kirkland,Washington
0,Roosevelt Way Northeast,13352,Seattle,Washington
0,46th Avenue South,17820,SeaTac,Washington
0,14th Avenue Southwest,36125,Federal Way,Washington
0,153rd Court Southeast,17727,Renton,Washington
0,Southwest Hemlock Way,4517,Seattle,Washington
0,270th Place Northeast,16245,Duvall,Washington
0,Southeast 314th Place,12317,Auburn,Washington
0,Federal Avenue East,615,Seattle,Washington
0,Northeast Ravenna Boulevard,1006,Seattle,Washington
0,Northeast 192nd Street,NA,Woodinville,Washington
0,280th Place Northeast,2698,NA,Washington
0,163rd Avenue Southeast,1054,Bellevue,Washington
0,South Pilgrim Street,6111,Seattle,Washington
0,Northwest 197th Street,NA,Shoreline,Washington
0,Fairway Place Southeast,6247,Snoqualmie,Washington
0,27th Avenue South,307,Seattle,Washington
0,20th Avenue,402,Seattle,Washington
0,North 161st Place,2316,Shoreline,Washington
0,37th Avenue,826,Seattle,Washington
0,240th Avenue Southeast,2267,Sammamish,Washington
0,39th Place Southwest,32516,Federal Way,Washington
0,35th Avenue Northeast,7717,Seattle,Washington
0,139th Avenue Southeast,8903,NA,Washington
0,Edmonds Drive Southeast,2007,Renton,Washington
0,Alonzo Avenue Northwest,7351,Seattle,Washington
0,1st Avenue Northwest,12714,Seattle,Washington
0,Southwest Nevada Street,2843,Seattle,Washington
0,87th Avenue Northeast,512,NA,Washington
0,35th Avenue Southwest,6710,Seattle,Washington
0,North 59th Street,718,Seattle,Washington
0,1st Avenue Northeast,18268,Shoreline,Washington
0,283rd Avenue Northeast,13840,Duvall,Washington
0,38th Avenue Northeast,7301,Seattle,Washington
0,155th Place Southeast,18303,Renton,Washington
0,South 300th Street,2613,Federal Way,Washington
0,186th Place Southeast,25810,Covington,Washington
0,Northeast 25th Way,22662,Sammamish,Washington
0,35th Avenue South,24621,Kent,Washington
0,Corliss Avenue North,6407,Seattle,Washington
0,129th Avenue Southeast,7626,NA,Washington
0,Northeast 71st Street,818,Seattle,Washington
0,15th Avenue Southwest,9454,Seattle,Washington
0,Redmond Ridge Trail,NA,NA,Washington
0,76th Avenue Northeast,12935,Kirkland,Washington
0,27th Avenue Northeast,8028,Seattle,Washington
0,Southeast 219th Place,11118,Kent,Washington
0,106th Avenue Southeast,17030,Renton,Washington
0,8th Avenue South,20220,Des Moines,Washington
0,57th Avenue Northeast,7330,Seattle,Washington
0,Auburn Avenue,407,Auburn,Washington
